x,y,movieId
-0.13742155,1.566942,116415
0.0697364,1.902297,116417
-0.18638952,1.588887,116419
-1.5551064,3.6820188,116423
-0.82783926,2.3674712,116429
-0.13492572,1.8331821,116433
-0.8622299,2.3471637,116439
-1.5469869,2.7228384,116449
-0.39805707,1.2794089,116453
-0.31137022,1.2500203,116461
-1.8998144,3.02806,116463
0.10254939,1.8696826,116465
-0.616869,1.3055544,116467
-0.52224237,2.1300652,116473
-0.29550493,1.6649821,116479
-0.7075961,2.1137693,116481
-0.12702186,1.6873003,116483
0.0933495,1.6560687,116485
-0.34352294,1.8068087,116489
-0.38547552,1.7511746,116493
-0.2652544,1.1963303,116501
0.141089,1.340031,116503
-0.45723644,1.597306,116505
-0.4006218,2.23886,116507
-1.7609769,2.7646608,116511
-0.73657054,2.1305285,116517
-1.9697022,3.1033077,116519
0.26350462,1.1254973,116529
-0.2277014,1.7713811,116533
-0.2029023,1.8535235,116539
-0.05557427,2.0088832,116551
0.033543702,1.8552359,116555
-2.072154,3.0149202,116562
17.549788,4.5591145,116568
-1.2548412,3.3913217,116570
-0.28807253,1.9411281,116580
-0.06565216,1.9008632,116586
-0.35983524,1.9077277,116590
-2.031493,3.13738,116600
-0.2667212,1.632273,116604
-0.1545763,1.7378753,116664
0.12855798,1.6092389,116674
-0.5605408,2.2181554,116680
-1.6504885,1.5022439,116694
-0.2984808,1.6649432,1167
-0.57554185,2.0731843,116704
-1.3006618,2.7674384,116716
-0.18485647,1.4857805,116718
-0.9250786,3.218491,116722
-0.47970325,1.9734087,116730
0.09540595,1.7458571,116732
-0.046534844,1.8118776,116738
0.04088494,1.7773551,116740
-0.05251398,2.0668726,116748
-0.37084898,1.615542,116752
-1.037277,2.9868355,116754
-1.0731363,3.1031747,116756
-0.60739136,1.1809549,116758
-0.73633766,4.181092,116762
-0.7843683,1.6754433,116770
-1.3225754,2.2590458,116772
-0.32661644,1.9118876,116779
-0.100318894,1.630635,116781
0.13861719,1.4828671,116787
-0.54078174,1.9270641,116797
-0.43515766,1.5888207,116799
-0.1645719,1.6012521,1168
-0.19891231,1.5214894,116807
-0.34633052,1.7483273,116809
0.025340017,1.7855278,116813
-1.6837968,2.926771,116817
-0.050510563,1.9652933,116823
-1.3033649,2.7495399,116831
-0.61295336,1.5427555,116837
-0.19210926,0.87130827,116841
-0.4367358,1.6751739,116845
-0.41173866,1.733324,116849
-0.7017628,1.9108826,116853
0.021205587,1.79362,116859
-0.16175543,1.4711818,116867
-0.52494115,2.2111974,116879
0.023555152,1.3113221,116885
-0.48153564,1.52103,116887
-0.14557022,1.3168257,116889
-0.37100413,1.8723422,116891
-0.038477596,1.7369024,116893
-0.25521943,1.749186,1169
-0.6152191,1.7905369,116901
-0.10322999,1.7062775,116903
-1.1969784,1.9397299,116907
-1.6025002,2.776033,116909
-0.101151615,0.7689679,116913
-1.9774351,3.033754,116915
17.534225,4.5756226,116925
-0.3118519,1.9615304,116927
-2.2420459,5.5040765,116933
-0.29695642,1.6811138,116939
0.18734697,1.8947147,116949
-1.0008729,1.4386984,116953
-0.3127514,1.610242,116973
-0.12915932,1.2812533,116977
-0.31086785,1.1890162,116979
0.07282433,1.9000722,116981
-0.1019132,1.5807275,116985
-0.5857223,1.8894693,116989
-0.26072982,1.6537081,1170
-1.721158,3.059953,117003
0.2973837,0.90274465,117017
-0.35418978,1.520893,117061
-0.17508514,2.0259576,117107
-0.043828923,1.8232,117109
-0.16002272,1.7024194,117111
-0.7400682,2.2854471,117113
-0.13533874,1.7257664,117115
-0.31022406,1.5626382,117119
-1.0750037,2.995913,117121
-0.20794183,1.7575068,117123
-0.6047577,1.324596,117136
-1.0675572,3.7461855,117138
-0.2702357,1.5451401,117146
-0.77536017,1.5092509,117148
-0.16888857,1.0395913,117154
-0.28858504,1.5261168,117156
-0.55842566,1.5937885,117160
0.1421525,1.4780085,117162
-0.57845867,1.5012784,117164
-0.61767524,4.0905123,117168
-0.4185927,1.7135212,117172
-0.5774563,1.4661126,117174
-0.30278262,1.4696269,117176
-0.27852213,1.4614396,117178
-0.36268938,1.4722695,117194
-0.82001406,4.076473,117300
-0.48716608,0.8502725,117308
-0.089010626,1.530469,117310
0.024663758,0.982132,117318
-0.4155437,1.3906752,117320
-1.3681204,2.5487778,117322
-0.4407202,2.0040455,117326
-0.19158891,1.4997033,117328
-0.95567924,1.5336701,117344
-0.21346551,1.4789672,117348
-0.0022042403,2.257195,117350
-0.2028844,1.6253691,117354
-1.7160571,3.4861684,117360
-0.04215799,1.0506504,117364
-0.23910882,1.3909056,117366
-0.90083146,1.5140142,117372
-0.5598476,1.2129029,117374
-0.21152698,1.4360945,117420
-1.7283888,2.6748264,117424
-0.1795557,1.7781669,117426
-0.24815832,1.1964333,117430
-0.3622076,1.5339142,117432
-0.40284848,1.2874112,117434
-0.7352711,1.1763158,117450
-0.631357,1.4961544,117456
-0.8715554,1.8796854,117458
0.056681145,1.1544259,117466
-0.4294079,1.3669692,117470
-0.34467435,1.2108296,117478
-0.26886192,1.3554482,117480
-0.99411535,2.2633984,117484
-0.1786869,1.4304695,117486
-0.22508578,1.3085943,117488
-0.33115017,1.3726647,117490
-0.37968624,1.4461551,117492
-1.0073221,1.7475442,117494
-0.2903699,1.2983595,117496
0.1251544,1.3959144,117498
-0.096731074,1.0524722,1175
-0.31322208,1.0287561,117504
-0.42004806,1.3738278,117506
-0.38044652,1.5147746,117509
-0.35018528,1.3830104,117515
-1.9977448,3.307087,117517
-0.21991892,1.2273382,117521
-0.11945981,1.6394309,117529
-0.251365,1.1688931,117533
-0.40789917,1.7891552,117535
0.37504938,1.6653761,117537
-0.18690328,1.2613581,117539
-0.27904573,1.258581,117541
-0.2763552,1.2300448,117549
-0.30313304,1.4178817,117551
-0.61620975,1.587583,117553
-0.12063672,1.3174407,117555
-0.48882997,1.6458188,117561
-0.2593447,1.571224,117572
-0.14129674,1.3180815,117576
-0.15522861,1.4086397,117588
-0.024607107,1.4159387,117590
-0.20633546,1.5511423,117592
-0.38349995,1.32053,117594
-0.7585085,2.4404774,117596
-0.039730527,1.6840005,117598
-0.45284146,1.301629,117602
-0.15669657,1.2503216,117604
-0.12343333,1.9249027,117606
-0.08778137,1.3187488,117618
-0.17649294,1.2640195,117620
-0.4714768,1.8894495,117630
-0.016484322,1.480747,117636
-0.14020377,1.0742966,117638
-0.036991663,1.2709682,117642
-1.748436,3.2864468,117650
-0.565705,1.854726,117652
-1.2808398,1.875553,117676
-0.14542678,1.1936389,117680
-0.5987341,1.1926183,117682
-0.4862302,1.877277,117686
-0.30038437,1.3369458,117690
-0.8915178,1.741294,117694
0.012713564,1.2940701,117696
-0.647021,1.7689279,117706
-0.15253048,1.3285389,117708
-0.086409785,1.1420255,117710
-1.2972778,2.9749568,117712
-0.14255635,1.3645295,117714
-0.3733614,1.7033997,117716
-1.1343354,2.2176816,117718
-0.07015724,1.2722476,117722
0.12611133,1.4158195,117726
-0.2562688,1.3995926,117728
-0.28863403,1.5397987,117740
-0.20416959,1.0831676,117750
-0.2292622,1.5633819,117752
-0.4948717,1.3167502,117756
-0.18798111,1.1313084,117838
-0.2273608,1.1956052,117845
0.22707546,1.6550583,117849
-1.0913829,2.4912684,117851
0.10828312,1.2073814,117853
-1.1050565,2.4430137,117857
-0.25107247,2.0121768,117861
-0.38883555,1.2947289,117863
-0.19147371,1.4258156,117867
0.10724829,1.169146,117869
-0.13755862,1.2759429,117873
-0.7659385,4.1629653,117879
-0.47104323,1.5196024,117881
-0.30233133,1.6145637,117885
-0.37399063,1.2561533,117887
-0.0033605404,1.265691,117893
-0.088321015,1.3329227,117897
-0.141525,1.0729635,117899
-0.574867,1.5335743,117901
-0.5141123,1.8694772,117903
-0.47088414,1.0554025,117907
-0.5241891,3.809446,117909
-0.29945758,1.0561674,117911
-1.9798735,2.953031,117918
-0.14448677,1.2334503,117922
-0.5238438,1.3405547,117924
-0.3247787,1.317861,117926
-0.092309326,1.5326595,117930
-0.05614002,1.1568412,117932
-0.28753728,1.2901081,117956
-0.18815786,1.4770582,117966
-0.22538991,1.9755424,117977
-0.101393096,1.2368013,117985
-0.11134991,1.5685767,117997
-0.37988785,1.2155722,1180
0.14306772,1.2511195,118006
-0.02746236,1.5015417,118008
-0.04863562,1.7955416,118082
-0.14714958,1.4941275,118095
-0.04156397,1.3869569,118097
-0.021393757,1.3650513,118099
-0.047403168,1.5025827,118103
-0.9742283,3.1821237,118105
0.10457738,1.2157801,118107
0.107052155,1.5975033,118109
-1.0158175,3.0102994,118111
0.1322102,1.3325287,118115
-0.092190556,1.0092261,118117
-0.23643206,1.3321161,118173
-0.38367963,1.6324724,118177
17.529829,4.5816946,118183
-0.12416064,1.3011525,118191
-0.12715289,1.4253521,118193
-0.13324356,1.5525912,118198
-0.9316353,1.8492576,118200
-0.3422694,1.3171179,118202
-0.006317269,1.330022,118204
0.02338798,1.5084738,118206
-0.4479402,1.0053098,118220
-0.029054832,1.432879,118226
-0.05811613,0.9477333,118242
-0.46819338,1.2846011,118244
-1.9522892,2.839405,118246
-0.21118389,1.5427194,118248
0.068391904,1.4264917,118252
-0.3994419,1.6682962,118254
0.124313086,1.7755554,118256
0.7068108,1.8913481,118258
-1.0492494,1.3513662,118262
0.010913308,1.4558238,118264
0.040018402,1.4892403,118268
-0.17426197,1.446509,118270
0.028404776,1.2041407,118276
0.0836355,1.2524801,118290
-0.7789941,1.1166854,118298
0.11600775,1.2213547,118300
-0.18232387,1.3305526,118326
-0.16702963,1.5193588,118330
-0.113831975,1.348214,118332
-0.08638117,0.9316132,118334
-0.1200354,1.3831259,118342
0.13769108,1.09986,118344
-2.2029862,3.40761,118346
-0.040225793,1.6369847,118348
-1.4058685,3.6391475,118350
-0.042312674,1.5767319,118354
-0.28210607,0.9942841,118380
-0.34441006,1.327235,1184
-1.8968135,3.1709912,118426
0.029583463,1.3468021,118448
0.16979249,1.588804,118462
-1.4824493,2.8515012,118464
-0.07908465,1.0526973,118496
-0.03254653,1.259865,118512
-0.09443681,1.1807199,118514
0.03976787,1.3594323,118558
-0.21695329,1.4184868,118568
-0.32613644,1.0923407,118570
-0.09909714,1.1609031,118572
-0.007661399,1.4777308,118574
-0.41585293,1.2855539,1186
0.09163293,1.1848397,118684
-0.17472611,1.4216803,118686
-1.663181,2.559298,118688
0.13550477,1.6618558,118696
-1.1938633,1.7363816,1187
-1.4337136,2.2389507,118700
-0.76043034,4.270784,118702
0.10489334,1.4774681,118710
0.07945389,1.8203182,118734
0.16851409,1.6654135,118752
0.10576003,1.2294105,118754
-0.6746849,1.3846991,118758
-0.08901387,1.5236079,118760
-0.061155304,1.3431317,118762
0.12398534,1.4432604,118766
-0.17382218,1.1116316,118768
0.06873027,1.6915029,118770
0.18411812,1.2385203,118782
0.04932727,1.4492006,118790
-0.091059916,1.1894361,118792
-0.6733766,1.2951403,118806
-0.28130668,1.8794243,118808
0.030142633,1.1978763,118812
-0.20773907,1.2562587,118814
0.018548587,1.1117678,118816
-0.06885893,1.4059006,118818
0.3128833,1.8925388,118824
0.122517854,1.2418325,118826
-0.66820157,2.2272112,118832
-0.034323648,1.3558043,118838
-1.950013,3.3113577,118844
-0.007141053,1.0975056,118846
0.09018088,1.2046628,118866
-0.3117234,1.2250549,118872
-0.06523331,1.2841213,118874
0.08493359,1.2498658,118876
-0.14569381,1.4525228,118882
-0.90293765,3.1297302,118884
-1.1307491,2.5485923,118886
-1.6551356,2.6468668,118888
0.065195695,1.2502937,118892
0.041454043,1.4552206,118896
-0.9282596,2.452781,118898
0.33886048,1.1732699,118900
0.393513,1.8617036,118902
0.16953804,1.3746228,118904
-0.026041623,1.1957536,118914
-1.8752012,3.3902729,118920
0.03801531,1.3243552,118922
0.19705556,1.6153547,118924
-0.8922256,2.7591043,118930
0.082320385,1.2371699,118946
-1.2936957,1.6552627,118964
0.35782585,1.5666105,118970
0.024940036,1.2355254,118972
-0.8509778,2.4585097,118985
-0.83324283,1.6884815,118997
-1.9633249,3.4231973,119
-1.6778673,2.851586,119037
-1.9528238,2.9210446,119043
0.11102855,1.1342195,119057
-0.078575075,1.6076998,119059
0.20720065,1.2656683,119068
0.38188103,1.8585402,119080
-0.23228961,1.2718349,1191
0.15391837,1.1880755,119126
0.2807974,1.3151522,119141
0.29116607,1.4457308,119143
0.18901968,1.2523917,119147
0.13220829,1.2932973,119157
0.08644929,1.8128676,119159
0.12133454,1.4401318,119163
0.19911166,1.2533772,119167
-0.6861642,1.101937,119171
-1.352224,2.6744606,119180
-1.3574454,3.2942839,119182
0.23162615,1.5207574,119186
-1.1161407,1.6129316,119190
-1.2494355,3.3748212,1192
-0.26080546,1.3941298,119200
0.20319496,1.6903176,119208
-0.90179336,2.939502,119214
0.1665922,1.2057459,119216
-1.5966264,3.4830675,119218
0.15330277,1.2933525,119222
-0.71870136,1.9144166,1193
-1.834708,3.2912984,119303
0.11247232,1.2277527,119305
-1.8606495,3.0925646,119308
-1.4778581,2.8171256,119310
-1.485472,3.4752812,119316
0.16603343,1.3168478,119424
0.16415669,1.4233445,119430
0.13775906,1.1053402,119436
0.27002737,1.4105345,119440
0.2810846,1.4419423,119450
0.1376628,1.3739581,119456
0.21315685,1.3556528,119571
0.24084455,1.2795432,119579
-1.9044182,3.0033152,119583
0.19451419,1.5021403,119585
0.15445991,1.3442571,119601
0.2641598,1.5978065,119605
0.2640564,1.5834863,119611
0.3693887,1.8658847,119615
0.23040828,1.4257433,119621
0.20626557,1.450291,119627
-0.4160794,1.1700075,119635
-0.2468867,1.7347928,119645
0.016742446,1.3435612,119649
0.3357096,1.4733304,119655
-0.9014065,1.3261307,119657
0.051125977,1.4148433,119663
0.18137205,1.5234698,119670
0.33746284,1.5715436,119677
-1.8869338,2.8401778,1199
0.14967737,1.5385779,12
0.6021717,1.5801716,120
0.24441627,1.2689093,1202
-1.8325826,2.8850284,1203
-1.9756069,3.1040294,1204
0.2788361,1.3856671,120627
0.37155563,1.4171792,120841
0.41541508,1.5310558,121586
0.29814386,1.413109,1217
0.049085747,1.5221411,121965
0.28872237,1.6444002,122
0.38712174,1.5056787,122062
0.42086673,1.7573555,122082
0.4975996,1.6327654,122084
0.37784007,1.4398521,122086
0.22953287,1.2811054,122088
0.23552556,1.6688883,122092
0.3731722,1.6080409,122094
-1.6665196,3.241671,122096
-0.64408267,3.4262693,122098
0.37796733,1.1938114,122102
0.5643694,1.3716298,122106
-0.14528671,1.1431637,122129
0.4861198,1.5737919,122131
-0.15907206,1.7280498,122155
0.5067332,1.7503147,122157
0.39666364,1.4648436,122163
0.32630017,1.3494712,122205
-1.2028154,1.3277978,122210
17.551355,4.5574913,122212
0.42249346,1.6025854,122216
-0.989872,3.3433259,122228
0.34832922,1.5684115,122240
0.2990651,1.4151149,122242
-1.4768302,1.3728772,122246
0.5348945,1.6343074,122254
-2.0262036,1.8731909,122258
0.26781556,1.3956928,122264
0.4856687,1.5561088,122266
0.6066943,1.5298187,122272
-0.55633175,1.4549106,122276
-1.1673601,2.5272827,122278
-1.3664657,2.1986284,122280
0.46669346,1.3122431,122284
0.36017302,1.7579837,122288
0.27578068,1.5484492,122290
0.37383497,1.3601522,122294
0.4928645,1.5338075,122296
0.54805386,1.3304039,122300
0.35465044,1.3536477,122302
-0.031618074,0.91378605,122304
0.5395157,1.7255633,122306
0.4474399,1.3801535,122308
0.38745913,1.4590201,122317
-1.0923113,1.2094808,122319
-1.6347694,3.812841,122321
0.5433616,1.6198794,122323
0.49003872,1.5930465,122327
0.65358275,1.5943664,122329
-1.7331402,2.6306868,122331
0.7637683,1.6692351,122333
0.49250954,1.3568469,122335
0.4407492,1.2919741,122337
-1.5769403,2.545744,122339
0.6275006,1.3760184,122343
0.4361686,1.4166644,122349
0.35724655,1.402982,122351
-1.9826378,3.699785,122363
0.10321725,1.5923175,122373
0.68240136,1.6130395,122391
0.4901766,1.5448548,122397
0.48383775,1.5550882,122406
0.49796042,1.432154,122413
0.62286687,1.4878536,122421
0.7291176,1.5140167,122425
0.6460048,1.4507195,122435
-1.7664043,3.1692443,122441
0.66006696,1.5737371,122458
0.7987821,1.6203654,122466
0.48157626,1.5569983,122470
0.12714265,1.4004589,122478
1.247749,1.4946784,122480
-0.9730172,1.990651,122482
0.7932962,1.6308249,122490
0.5108552,1.2919788,122495
-1.8805898,3.3522284,122497
0.27855304,1.7577727,1225
-1.2977076,3.015842,122501
0.21733825,1.4557257,122503
0.40237978,1.4834707,122505
0.68857265,1.4452684,122509
0.45033872,1.4743812,122511
0.8213667,1.8314481,122513
-1.2403721,2.5203114,122515
0.36290953,1.1291593,122517
0.8830425,1.5039216,122519
0.45425352,1.2271926,122523
0.6244748,1.6500156,122525
0.744846,1.4768595,122527
1.1367761,1.7154411,122531
0.46547055,1.2817082,122553
-0.7755769,1.7711104,122559
1.1370951,1.6943853,122563
0.78983206,1.6579691,122567
0.8026122,1.8032444,122569
0.13688448,0.8989212,122573
1.0356247,1.5074563,122579
0.7845702,1.5747962,122591
-1.8685862,3.5533617,122593
0.50357217,1.8896749,122595
17.553637,4.5551133,122607
0.5045605,1.4775316,122619
0.5628526,1.4989666,122623
17.551285,4.5575576,122643
-2.040356,2.9024348,122647
-2.2615376,5.55464,122653
0.81529766,1.3837744,122657
-1.8635906,2.6103826,122675
0.24486299,1.8425478,122677
-2.2629762,5.55477,122683
-2.289032,5.582954,122693
0.69295466,1.5664684,122699
-1.2972436,3.4561806,1227
-0.7800786,1.9545506,122701
0.53384095,1.4406407,122703
0.82837,1.3291748,122715
0.91340166,1.6089469,122723
-0.8314548,4.121408,122727
0.91217196,1.5205417,122733
1.085148,1.8112277,122735
-1.5993941,1.4752853,122739
0.24707705,1.1693563,122741
0.55256,1.6180794,122745
0.4053803,1.8089317,122747
0.7030528,1.7454787,122754
0.50865304,1.4354074,122756
0.6294982,1.2656398,122758
0.5658595,1.4155809,122760
0.7117911,1.6112636,122762
0.5461797,1.2913611,122764
0.7835282,1.5077986,122770
0.9934202,1.6176881,122772
0.7171739,1.6500512,122779
0.62352806,1.6684607,122785
-2.2167795,5.483134,122793
1.1143824,1.7209655,122795
0.5435783,1.2992696,122797
-1.8990611,2.8045802,122799
0.6924723,1.4236289,122801
-1.1910423,2.7556677,122803
-0.8512647,3.8168457,122809
17.534555,4.5754533,122811
0.7361852,1.3941813,122813
1.1006238,1.6491871,122817
-1.5988606,2.9325578,122819
0.66029644,1.323206,122821
0.57977545,1.6401651,122825
0.5068215,1.4973807,122849
-1.5921793,3.1106157,122851
0.5826912,2.1074283,122855
-1.2887958,2.637115,122857
0.6879662,1.4158838,122859
0.9212248,1.5875299,122861
1.0141358,1.7214023,122882
0.851102,1.490243,122884
-0.8969806,3.0723143,122886
0.9565974,1.3050914,122888
0.8482412,1.6874774,122890
1.0165136,1.5809548,122892
0.9216552,1.4692105,122900
0.30298275,1.1414104,122902
0.5221473,1.4337025,122904
1.1228527,1.4665695,122920
0.8901973,1.7126839,122924
0.8730785,1.8145633,122930
1.1110532,1.5290248,122932
1.0604852,1.6135421,122938
-0.86141276,1.7561005,122940
1.1989843,1.6808528,122942
1.1335316,1.6401201,122946
-1.4449495,3.6800196,122950
1.1050044,1.5916362,122964
-0.980967,2.7917697,122972
1.0069907,1.6006753,122974
0.4061327,1.4740988,122992
0.8833929,1.8355241,123008
-1.1685159,2.9299002,123016
1.0578948,1.5423379,123046
-0.40386876,1.8338007,123063
0.7881094,1.5142875,123089
1.0123572,1.4728649,123093
-1.1086352,2.9973042,123095
-1.15071,2.5641792,123097
0.68123025,1.4842873,123099
1.2964258,1.4320194,123103
1.0461951,1.4329047,123111
0.9502645,1.5805535,123115
1.2094835,1.7160281,123129
0.6599509,1.4680665,123139
-0.38512236,1.3245026,123155
0.9430061,1.3522948,123161
0.8443244,1.4702276,123163
0.81320965,1.5139357,123165
1.1240724,1.5268307,123172
0.5687129,1.3990526,123174
-1.4789584,2.757156,123176
1.1238021,1.5108582,123178
1.3774705,1.58094,123192
0.59648955,1.5928179,123196
-1.5357991,3.275154,123198
1.1801568,1.4213401,123200
-0.91395265,1.1452624,123202
-1.1357578,2.5776336,123210
-1.0647566,1.8211906,123256
1.3063295,1.4360064,123274
-1.0338131,1.67848,123282
0.5015244,1.3047968,123296
1.3335311,1.4312042,123308
1.0657016,1.5231466,123310
0.920804,1.568091,123312
1.071678,1.6996248,123314
0.3561378,1.1856853,123320
1.0828558,1.5611261,123326
1.1621616,1.5970159,123337
0.5366406,1.1595069,123345
-2.001057,2.8316045,123349
0.7243374,1.2782243,123353
0.9405276,1.3979383,123357
0.8826326,1.3626097,123361
0.8776141,1.3948464,123363
-1.8686007,3.1512175,123383
0.925706,1.6171845,123391
-1.7075466,2.869311,123395
1.0397067,1.4359103,123401
-1.440284,2.2900383,123407
-0.04625004,1.8875369,123419
1.353452,1.7497389,123421
1.0073367,1.4237719,123423
1.1079142,1.5143672,123425
1.0915576,1.5191247,123427
1.0549402,1.6961615,123431
1.0521892,1.0840706,123435
-1.5410979,2.905594,123441
-0.6937332,3.8875647,123453
0.3766372,1.4427589,123457
-1.890828,2.8653767,123463
0.83385116,1.4789793,123465
1.0467803,1.5887132,123467
0.7512869,1.5289248,123473
0.58416104,1.4762261,123477
0.54321647,1.796952,123493
0.8444999,1.4715114,123495
0.934547,1.6741658,123499
0.2331265,2.271044,1235
1.0124471,1.3710935,123516
1.2032557,1.4192026,123530
1.3754485,1.3065672,123534
1.079759,1.4750338,123537
1.3487086,1.5392702,123565
-1.0524182,3.2330134,123571
1.0965756,1.3957765,123575
0.90157264,1.3697783,123577
1.012296,1.4249556,123581
1.1815909,1.6011223,123585
0.31713244,1.0887347,123591
-1.8059951,2.6154397,123596
1.1118104,1.4763054,123598
1.0312955,1.3278445,1236
-1.5431623,2.5924137,123600
1.0187114,1.399684,123602
-1.6042649,3.8102808,123605
1.079007,1.4551616,123607
1.0007102,1.3998884,123609
1.0298055,1.5639893,123613
0.94266886,1.5257156,123625
0.79112476,1.4429197,123627
0.43881214,1.5021672,123629
1.0418134,1.4170731,123639
1.1703852,1.593797,123645
-0.81761914,1.9409097,123653
0.9961885,1.4020522,123669
0.39348942,1.1747811,123681
0.7315321,1.346612,123699
0.8554955,1.4814659,123715
-0.7878743,2.0131266,123735
0.11275547,1.1858091,123737
0.85850346,1.1899902,123747
1.2108332,1.3806307,123761
1.2526851,1.158216,123771
-0.35570124,2.222749,123785
-0.91519904,2.5045793,123792
-1.6620295,3.6713693,123800
1.3637695,1.0470635,123816
0.9031487,1.3419799,123824
0.9117723,1.3111156,123840
1.2075082,1.411202,123854
1.0227749,1.3010917,123882
-1.3163261,3.5225778,123894
1.3089988,1.3512233,123911
-1.4692351,2.2183137,123939
0.6540728,1.4521065,123941
0.6529033,1.4924085,123947
1.1440938,1.63122,123951
0.99507356,1.5525484,123953
1.1716406,1.3679326,123959
-1.03598,2.1286314,123967
-1.590485,3.2354248,123973
-1.964731,2.8087559,123975
0.36858374,1.4880112,123985
1.0456234,1.5168855,123989
0.30144116,1.2616792,123997
0.7021209,1.1657568,124023
-1.237114,3.5420427,124031
1.1726816,1.4192861,124048
-1.9270885,3.2666295,124050
0.9182543,1.3549829,124059
1.3520687,1.2942997,124075
-1.0418811,1.7218969,124077
0.8236024,1.6760155,124083
0.41948226,1.3871706,124085
1.0528759,1.4406174,124119
-0.30003792,0.8780075,124129
0.51406,1.4670587,124139
0.97375,1.325547,124145
1.1766161,1.2919136,124149
0.60574496,1.2202227,124151
0.99050295,1.1940014,124153
0.29048604,1.2636675,124155
-1.411957,3.69503,124178
1.1164435,1.2336886,124182
0.6696651,1.6252687,124196
0.82746935,1.5597105,124213
1.0736368,1.3689249,124217
-1.8031578,2.784292,124220
1.2144649,1.3432341,124230
-0.15179391,1.879455,124235
1.31423,1.242691,124243
1.1269362,1.0268819,124253
1.0462414,1.3499497,124271
1.341705,1.3115039,124290
0.87844926,1.3009897,124292
1.1784884,1.4633071,124298
0.868181,1.339572,124302
1.0204347,1.2963839,124306
0.62932247,1.2513739,124308
0.69025356,1.24943,124320
-1.39653,2.7785666,124322
-1.9932463,3.1765966,124326
1.3178062,1.383805,124332
0.62133515,1.5214344,124336
0.8309283,1.3027828,124342
1.0971227,1.4582274,124344
0.80283386,1.3208132,124346
1.1671,1.4447519,124348
0.6578252,1.4395196,124350
0.5833101,1.4178503,124382
1.4499047,1.2540771,124390
-1.2308072,3.370423,124394
-0.68290645,3.4853158,1244
0.60044014,1.2819139,124400
-0.62266314,2.5601485,124406
0.5263613,1.7173707,124412
-1.9416138,2.790547,124420
1.1134964,1.2890121,124432
0.91771364,1.4180405,124454
0.9437341,1.3874847,124470
1.4082865,1.3122137,124492
-0.11979384,0.73114985,1245
1.1575094,1.2309242,124504
1.2542055,1.3867233,124509
1.1408461,1.4016794,124521
-1.7025739,2.7307022,124531
0.7813297,1.4224058,124537
-0.67799956,1.8420097,124544
0.93348014,1.4571191,124550
-2.2054296,5.443053,124566
1.1509199,1.0880419,124575
1.5757735,1.5476409,124581
0.5517681,1.0949028,124595
-1.7307085,3.57709,1246
-0.022215815,1.6401349,124607
1.1887144,1.4962636,124623
-1.7181392,2.7812984,124627
1.3406466,1.54744,124639
0.89584285,1.4139282,124645
0.5908103,1.2875336,124647
0.87986165,1.2834477,124651
-1.3838489,3.026908,124691
1.3329262,1.3180813,124693
1.3283639,1.2465163,124705
-0.11666229,1.3457977,124709
1.079978,1.2730898,124713
0.97416407,1.0341814,124721
-2.2117507,5.451759,124725
-1.1735551,3.096193,124727
0.6481559,1.4266194,124735
0.7311416,1.4489456,124745
0.37347883,0.86861753,124769
1.2663716,1.3617462,124775
1.2021827,1.4045156,124779
-0.9533997,3.100224,124781
0.4023317,1.3328605,124783
-1.3587863,2.170778,124789
1.0509031,1.2270898,124791
17.549557,4.5593715,124793
-1.5757948,3.0945036,124795
1.3049526,1.2505049,124797
0.44634655,1.4762101,124799
0.7293982,1.5398735,124803
1.129274,1.1332382,124805
1.2893683,1.1536474,124813
-1.5132638,2.9611778,124817
-1.0870037,3.0671322,124819
1.3623855,1.1552365,124839
0.028498769,1.0729405,124843
0.7840813,1.0323924,124851
-2.040111,2.8879256,124853
-0.38453045,1.024715,124859
0.3591059,1.130194,124861
-1.9667971,3.1910014,124865
0.51526344,0.9981057,124869
1.2707477,1.1240718,124881
1.1400874,1.1569703,124889
-1.4544866,2.2265015,124901
1.2024939,1.24637,124903
17.559437,4.549455,124905
1.2112236,1.1436039,124915
-0.007612735,1.6083038,124931
1.4326671,1.056253,124943
1.356972,0.89743346,124951
1.0953183,1.1272738,124963
1.2501937,1.4970602,124965
17.551517,4.5573754,124971
1.0913018,1.1933078,124977
-0.98154765,2.8857315,124993
1.1863891,1.192445,125
1.1681689,1.02809,125005
1.5360919,1.208544,125019
-1.5451803,1.5661354,125021
-0.7110599,2.595902,125041
-1.5350031,1.5191524,125047
1.307653,1.2014687,125049
0.39339262,1.6681372,125065
0.6186409,0.9908517,125071
-0.27555314,0.995652,125077
1.454523,1.1095846,125079
-0.7774593,1.1590416,125085
0.99178904,1.2351179,125087
1.1666315,1.2161276,125091
1.2819375,1.0233644,125105
1.3238696,1.0232538,125113
1.3812788,1.0858587,125125
1.3783689,1.2257204,125129
1.2615346,1.2647004,125133
1.1344322,1.2679569,125135
1.0738516,1.1396066,125155
1.2724228,1.1525412,125157
0.52753687,1.1529477,125165
1.165767,1.1241822,125173
-0.8940866,1.884413,125183
17.533884,4.5760713,125203
0.85664237,0.96613115,125205
-1.5131451,2.9061594,125207
0.25024638,1.0274768,125209
0.39601576,1.147748,125213
0.81117374,1.2279744,125233
-1.779796,2.8594718,125237
1.3944021,1.0526705,125245
0.40013194,1.1493345,125249
1.1296836,1.0647422,125255
